,Date,Preview,Title
2829,2018-05-02,"U.S. technology heavyweights like Apple, Amazon and Intel along with Wall Street's biggest banks look like the early winners from Republicans' corporate tax cuts, boosting their bottom lines by more than $11 billion so far, a Reuters analysis of first-quarter earnings showed.","U.S. tech, banks are big winners from lower taxes in first quarter"
2830,2018-05-02,"European shares rose on Wednesday, boosted by some strong earnings updates and a rising tech sector after results from Apple exceeded weak expectations.",Tech stocks shine after Apple results as European shares climb
2831,2018-05-02,Shares of Apple Inc rose 3 percent on Wednesday after the company's quarterly report and current-quarter iPhone sales forecast calmed investor nerves about a potential slowdown in sales of its flagship product.,Apple shares rise after sales quell iPhone worries
2832,2018-05-02,"Apple's forecast-beating results helped U.S. stock futures edge higher on Wednesday, even as investors were wary ahead of the Federal Reserve's monetary policy decision.",US STOCKS-Apple bumps up futures ahead of Fed decision
2833,2018-05-02,"Apple Inc lavished cash on its shareholders like no company in history in the first three months of the year and it intends to keep doing so, making the iPhone maker's investors the clearest winners yet from last year's sweeping U.S. corporate tax cuts.",RPT-Apple plows U.S. tax cuts into record share buybacks
2834,2018-05-01,"Apple Inc on Tuesday reported resilient iPhone sales in the face of waning global demand and promised $100 billion in additional stock buybacks, reassuring investors that its decade-old smartphone invention had life in it yet.","Apple surprises with solid iPhone sales, announces $100 billion buyback"
2835,2018-05-01,"Apple Inc on Tuesday reported resilient iPhone sales in the face of waning global demand and promised $100 billion in additional stock buybacks, reassuring investors that its decade-old smartphone invention had life in it yet.","UPDATE 5-Apple surprises with solid iPhone sales, announces $100 bln buyback"
2836,2018-05-01,"Apple Inc lavished cash on its shareholders like no company in history in the first three months of the year and it intends to keep doing so, making the iPhone maker's investors the clearest winners yet from last year's sweeping U.S. corporate tax cuts.",Apple plows U.S. tax cuts into record share buybacks
2837,2018-05-01,"Apple Inc lavished cash on its shareholders like no company in history in the first three months of the year and it intends to keep doing so, making the iPhone maker's investors the clearest winners yet from last year's sweeping U.S. corporate tax cuts.",Apple plows U.S. tax cuts into record share buybacks
2838,2018-05-01,"Apple is bumping up against its iPhone limits. The smartphone market is mature, and soft demand for the $1,000-plus X model suggests the company led by Tim Cook has maxed out on pricing. The company’s just-ended quarter - revenue rose 16 percent to $61.1 billion - shows Apple can still sell a lot of phones and more accessories and services. And a robust balance sheet means it plans to repurchase another $100 billion in shares and increase the dividend. But the",Breakingviews - Apple is bumping up against iPhone limits
2839,2018-05-01,* QUARTERLY REVENUE $61.14 BILLION VERSUS $52.90 BILLION LAST YEAR,BRIEF-Apple Inc Reports Quarterly Earnings Per Share Of $2.73
2840,2018-05-01,"Apple Inc on Tuesday beat revenue and profit expectations in its March quarter as it sold 52.2 million iPhones, barely below Wall Street targets and showing some resilience as global demand for smartphones wanes.","Apple beats financial expectations, plans $100 bln cash return boost"
2841,2018-05-01,"Restaurant chain Applebee's owner Dine Brands Group plans to speed up the pace of opening its IHOP pancake outlets in India, following a strong response to its first restaurant in the northern Indian city of Gurugram opened last year.",Dine Brands to accelerate IHOP pancake unit expansion in India
2842,2018-05-01,"Restaurant chain Applebee's owner Dine Brands Group plans to speed up the pace of opening its IHOP pancake outlets in India, following a strong response to its first restaurant in the northern Indian city of Gurugram opened last year.",Dine Brands to accelerate IHOP pancake unit expansion in India
2843,2018-05-01,Apple Inc's multi-hundred billion cash stockpile and stalling growth in services such as iCloud present an opportunity and a concern that some investors hope will be addressed in the company's quarterly earnings report on Tuesday.,"Investors look to Apple's cash, services as iPhone sales seen stalling"
2844,2018-05-01,"Apple reports second-quarter results later on Tuesday, following warnings from some chipmakers who supply the world's biggest smartphone makers about demand for the iPhone and other top-end models.",Apple in charts before second-quarter earnings
2845,2018-05-01,"Apple reports second-quarter results later on Tuesday, following warnings from some chipmakers who supply the world's biggest smartphone makers about demand for the iPhone and other top-end models.",GRAPHIC-Apple in charts before Q2 earnings
2846,2018-04-30,"Qualcomm Inc has broadened its use of a lower-cost licensing model for the next generation of mobile data networks, a move that could help in contentious talks with two customers including iPhone maker Apple Inc, the wireless tech company's patent licensing chief said on Monday.","Qualcomm's patent deals aim to ease Apple, regulator tensions, exec says"
2847,2018-04-30,"Qualcomm Inc has broadened its use of a lower-cost licensing model for the next generation of mobile data networks, a move that could help in contentious talks with two customers including iPhone maker Apple Inc, the wireless tech company's patent licensing chief said on Monday.","Qualcomm's patent deals aim to ease Apple, regulator tensions, executive says"
2848,2018-04-30,"Qualcomm Inc has broadened its use of a lower-cost licensing model for the next generation of mobile data networks, a move that could help in contentious talks with two customers including iPhone maker Apple Inc , the wireless tech company's patent licensing chief said on Monday.","Qualcomm's patent deals aim to ease Apple, regulator tensions, exec says"
2849,2018-04-30,"Memories of Apple nearly going bankrupt in the mid-1990s scared Steve Jobs and his colleagues. Now worth some $840 billion, it has kept an absurdly conservative balance sheet for two decades. Apple returned about $50 billion to shareholders last fiscal year through share buybacks and dividends. Yet the company, whose free cash flow more than replenishes that every year, still had over $160 billion of net cash last quarter. Doubling the payout for three years wo",Breakingviews - Apple may double capital returned to investors
2850,2018-04-30,Apple Inc's multi-hundred billion cash stockpile and stalling growth in services such as iCloud present an opportunity and a concern that some investors hope will be addressed in the company's quarterly earnings report on Tuesday.,"UPDATE 1-Investors look to Apple's cash, services as iPhone sales seen stalling"
2851,2018-04-27,Chinese feed and pig producer New Hope Liuhe warned on Friday it could suffer first-half losses as the country's pig industry grapples with prices at multi-year lows.,Chinese pig farmer New Hope Liuhe warns of first-half losses
2852,2018-04-26,"Intel Corp beat earnings expectations for the first quarter and raised its full-year revenue and profit forecasts on Thursday, driven by the biggest-ever quarterly jump in its data center business and small-but-steady growth in its personal computer business.","Intel soars after brighter forecast for data centers, memory"
